1,1,1
1,1,1
1,1,1
1.00132,1.00008,1.00473
1.00132,1.00008,1.00473
1.00132,1.00008,1.00473
1.00856,1.00032,1.01074
1.00856,1.00032,1.01074
1.00856,1.00032,1.01074
1.00856,1.00032,1.01074
1.0258,1.01284,1.01046
1.0258,1.01284,1.01046
1.02382,1.00477,1.01867
1.03282,1.00725,1.02581
1.04298,1.01829,1.02558
1.04298,1.01829,1.02558
1.04298,1.01829,1.02558
1.03865,1.00612,1.02421
1.04204,1.00293,1.00519
1.04123,1.01615,1.01029
1.04167,1.0189,1.01609
1.04167,1.0189,1.01609
1.04167,1.0189,1.01609
1.04167,1.0189,1.01609
1.04167,1.0189,1.01609
1.04167,1.0189,1.01609
1.03497,1.01527,1.02768
1.03497,1.01527,1.02768
1.05793,1.01023,1.01789
1.05793,1.01023,1.01789
1.03816,1.03534,1.01149
1.03816,1.03534,1.01149
1.03816,1.03534,1.01149
1.03816,1.03534,1.01149
1.03816,1.03534,1.01149
1.03599,1.02916,1.01129
1.03425,1.03368,1.02748
1.03345,1.03746,1.03517
1.03047,1.04371,1.03552
1.01446,1.02853,1.02389
1.01446,1.02853,1.02389
1.01446,1.02853,1.02389
1.01446,1.02853,1.02389
1.01446,1.02853,1.02389
1.01446,1.02853,1.02389
1.01446,1.02853,1.02389
1.03945,1.01626,1.05538
1.03945,1.01626,1.05538
1.04322,1.0221,1.05622
1.04322,1.0221,1.05622
1.04322,1.0221,1.05622
1.04322,1.0221,1.05622
1.04119,1.04283,1.06318
1.04119,1.04283,1.06318
1.04868,1.03074,1.05764
1.04868,1.03074,1.05764
1.04152,1.0293,1.06811
1.02636,1.01682,1.07329
1.02636,1.01682,1.07329
1.02449,1.00147,1.08837
1.04545,1.00065,1.09538
1.03881,1.00067,1.0932
1.05447,1.01387,1.1073
1.05447,1.01387,1.1073
1.05475,1.02367,1.10563
1.05475,1.02367,1.10563
1.05475,1.02367,1.10563
1.05475,1.02367,1.10563
1.06746,1.02498,1.12687
1.06428,1.02294,1.11686
1.05456,1.04857,1.1207
1.05456,1.04857,1.1207
1.05456,1.04857,1.1207
1.05456,1.04857,1.1207
1.05456,1.04857,1.1207
1.05456,1.04857,1.1207
1.05456,1.04857,1.1207
1.05456,1.04857,1.1207
1.05456,1.04857,1.1207
1.05456,1.04857,1.1207
1.05456,1.04857,1.1207
1.05456,1.04857,1.1207
1.05456,1.04857,1.1207
1.05456,1.04857,1.1207
1.05456,1.04857,1.1207
1.05456,1.04857,1.1207
1.05828,1.04651,1.12746
1.06262,1.06518,1.13611
1.07097,1.06056,1.13197
1.07097,1.06056,1.13197
1.07097,1.06056,1.13197
1.07097,1.06056,1.13197
1.06328,1.07683,1.11698
1.06328,1.07683,1.11698
1.06328,1.07683,1.11698
1.05148,1.08531,1.13478
1.05591,1.06128,1.11798
1.05591,1.06128,1.11798
1.05591,1.06128,1.11798
1.05591,1.06128,1.11798
1.05591,1.06128,1.11798
1.05591,1.06128,1.11798
1.04765,1.04316,1.10362
1.04765,1.04316,1.10362
1.04765,1.04316,1.10362
1.04765,1.04316,1.10362
1.04765,1.04316,1.10362
1.04765,1.04316,1.10362
1.04765,1.04316,1.10362
1.04765,1.04316,1.10362
1.04005,1.03599,1.10018
1.04005,1.03599,1.10018
1.03008,1.042,1.08887
1.03008,1.042,1.08887
1.03126,1.03364,1.08987
1.03204,1.02978,1.07146
1.03204,1.02978,1.07146
1.03981,1.02878,1.0561
1.04985,1.02491,1.04758
1.04985,1.02491,1.04758
1.04985,1.02491,1.04758
1.04985,1.02491,1.04758
1.04985,1.02491,1.04758
1.04985,1.02491,1.04758
1.04985,1.02491,1.04758
1.04985,1.02491,1.04758
1.04985,1.02491,1.04758
1.04813,1.02962,1.05643
1.04813,1.02962,1.05643
1.04104,1.01513,1.07144
1.03446,1.00205,1.07524
1.04036,1.01694,1.06305
1.04036,1.01694,1.06305
1.04036,1.01694,1.06305
1.04036,1.01694,1.06305
1.04036,1.01694,1.06305
1.04036,1.01694,1.06305
1.04036,1.01694,1.06305
1.04036,1.01694,1.06305
1.04036,1.01694,1.06305
1.04036,1.01694,1.06305
1.04953,1.02212,1.06366
1.04953,1.02212,1.06366
1.04953,1.02212,1.06366
1.04953,1.02212,1.06366
1.04953,1.02212,1.06366
1.04953,1.02212,1.06366
1.04953,1.02212,1.06366
1.0473,1.03742,1.06433
1.03669,1.03223,1.03854
1.05776,1.0628,1.02527
1.0563,1.07138,1.02713
1.0563,1.07138,1.02713
1.0563,1.07138,1.02713
1.06211,1.109,1.01044
1.06211,1.109,1.01044
1.06211,1.109,1.01044
1.06211,1.109,1.01044
1.06211,1.109,1.01044
1.06211,1.109,1.01044
1.06268,1.12508,1.01522
1.09545,1.13282,1.00634
1.09545,1.13282,1.00634
1.09545,1.13282,1.00634
1.09545,1.13282,1.00634
1.08181,1.12305,1.00149
1.08181,1.12305,1.00149
1.08181,1.12305,1.00149
1.08181,1.12305,1.00149
1.08181,1.12305,1.00149
1.10065,1.12824,1.00631
1.10105,1.13801,1.00526
1.10105,1.13801,1.00526
1.10515,1.14924,1.00948
1.0755,1.15632,1.01515
1.05389,1.14491,1.00965
1.05389,1.14491,1.00965
1.05389,1.14491,1.00965
1.06794,1.15719,1.01752
1.06794,1.15719,1.01752
1.06794,1.15719,1.01752
1.06794,1.15719,1.01752
1.06794,1.15719,1.01752
1.06794,1.15719,1.01752
1.06794,1.15719,1.01752
1.07654,1.15534,1.02149
1.07103,1.17534,1.02409
1.07103,1.17534,1.02409
1.05946,1.14856,1.02224
1.05946,1.14856,1.02224
1.05946,1.14856,1.02224
1.06928,1.15101,1.01595
1.06928,1.15101,1.01595
1.05821,1.1752,1.00658
1.05683,1.15915,1.01122
1.06285,1.14235,1.01491
1.06941,1.14555,1.01394
1.06941,1.14555,1.01394
1.06941,1.14555,1.01394
1.06941,1.14555,1.01394
1.06941,1.14555,1.01394
1.07652,1.14459,1.03051
1.07652,1.14459,1.03051
