885,1900.61
890,1900.34
895,1900.34
900,1900.34
905,1900.34
910,1900.34
915,1900.34
920,1900.34
925,1900.57
930,1899.81
935,1899.81
940,1900.63
945,1900.63
950,1900.63
955,1901.17
960,1901.17
965,1902.08
970,1899.17
975,1898.42
980,1903.01
985,1903.01
990,1903.01
995,1903.01
1000,1903.01
1005,1901.85
1010,1901.85
1015,1901.85
1020,1901.89
1025,1901.89
1030,1901.89
1035,1901.89
1040,1901.89
1045,1902.83
1050,1902.83
1055,1902.83
1060,1903.25
1065,1903.26
1070,1903.26
1075,1903.26
1080,1903.26
1085,1903.26
1090,1903.26
1095,1903.41
1100,1903.41
1105,1902.71
1110,1902.71
1115,1902.71
1120,1902.71
1125,1902.71
1130,1902.71
1135,1902.71
1140,1903.06
1145,1903.54
1150,1903.54
1155,1903.54
1160,1903.54
1165,1903.54
1170,1903.54
1175,1903.54
1180,1903.79
1185,1903.79
1190,1903.79
1195,1903.79
1200,1903.79
1205,1903.79
1210,1903.79
1215,1903.79
1220,1903.79
1225,1903.3
1230,1903.26
1235,1903.89
1240,1903.89
1245,1903.26
1250,1903.65
1255,1903.65
1260,1903.65
1265,1903.65
1270,1903.65
1275,1903.65
1280,1903.52
1285,1903.52
1290,1904.13
1295,1904.13
1300,1903.33
1305,1903.33
1310,1903.33
1315,1903.28
1320,1903.28
1325,1903.25
1330,1903.25
1335,1903.25
1340,1903.35
1345,1903.35
1350,1903.35
1355,1903.35
1360,1903.35
1365,1902.76
1370,1902.76
1375,1902.71
1380,1902.82
1385,1899.07
1390,1899.07
1395,1899.07
1400,1902.01
1405,1902.01
1410,1902.01
1415,1902.01
1420,1902.01
1425,1902.01
1430,1902.01
1435,1902.01
1440,1902.01
1445,1902.01
1450,1902.78
1455,1902.78
1460,1902.78
1465,1902.07
1470,1902.07
1475,1902.07
1480,1902.07
1485,1902.99
1490,1902.99
1495,1902.99
1500,1902.69
1505,1902.69
1510,1902.69
1515,1902.69
1520,1902.69
1525,1902.69
1530,1902.69
1535,1902.2
1540,1902.97
1545,1904.06
1550,1903.75
1555,1903.75
1560,1903.97
1565,1904.99
1570,1904.99
1575,1905.37
1580,1904.68
1585,1904.78
1590,1904.78
1595,1904.78
1600,1903.57
1605,1903.57
1610,1903.57
1615,1903.57
1620,1902.23
1625,1902.23
1630,1902.92
1635,1902.92
1640,1902.92
1645,1902.92
1650,1902.92
1655,1902.64
1660,1902.64
1665,1902.64
1670,1902.64
1675,1902.64
1680,1903.25
1685,1903.24
1690,1903.24
1695,1902.29
1700,1902.59
1705,1902.59
1710,1901.33
1715,1900.63
1720,1900.41
1725,1900.41
1730,1900.41
1735,1901.54
1740,1901.54
1745,1901.54
1750,1901.54
1755,1903.09
1760,1903.09
1765,1903.02
1770,1903.02
1775,1903.02
1780,1903.02
1785,1903.02
1790,1902.71
1795,1901.16
1800,1900.77
1805,1900.01
1810,1900.01
1815,1900.01
1820,1900.99
1825,1900.99
1830,1900.79
1835,1900.79
1840,1898.75
1845,1898.4
1850,1898.47
1855,1898.47
1860,1900.5
1865,1899.2
1870,1899.2
1875,1899.2
1880,1898.83
1885,1898.83
1890,1898.83
1895,1898.83
1900,1898.83
1905,1899.22
1910,1899.22
1915,1899.22
1920,1899.22
1925,1899.22
1930,1899.22
1935,1899.22
1940,1899.22
1945,1899.22
1950,1899.22
1955,1898.51
1960,1898.51
1965,1898.13
1970,1898.13
1975,1898.13
1980,1896.92
1985,1895.72
1990,1895.82
1995,1896.33
2000,1897.28
2005,1897.28
2010,1897.28
2015,1897.28
2020,1897.28
2025,1897.28
2030,1898.38
2035,1898.38
2040,1898.05
2045,1898.05
2050,1899.05
2055,1899.05
2060,1898.78
2065,1898.78
2070,1898.78
2075,1898.78
2080,1898.78
2085,1898.78
2090,1898.78
2095,1898.78
2100,1898.78
2105,1898.78
2110,1898.78
2115,1899.67
2120,1897.03
2125,1900.04
2130,1900.04
2135,1900.04
2140,1900.04
2145,1900.04
2150,1900.42
2155,1901.62
2160,1901.62
2165,1901.62
2170,1902.48
2175,1902.48
2180,1901.65
2185,1901.91
2190,1897.27
2195,1899.27
2200,1899.24
2205,1899.24
2210,1899.24
2215,1899.24
2220,1899.24
2225,1899.14
2230,1900.28
2235,1900.28
2240,1900.28
2245,1900.28
2250,1899.93
2255,1899.93
2260,1899.93
2265,1899.93
2270,1899.9
2275,1900.48
2280,1898.23
2285,1899.79
2290,1899.48
2295,1899.48
2300,1899.48
2305,1899.48
2310,1899.48
2315,1899.48
2320,1901.18
2325,1901.18
2330,1901.18
2335,1901.18
2340,1901.18
2345,1901.18
2350,1901.84
2355,1901.84
2360,1901.58
2365,1901.58
2370,1901.58
2375,1901.95
2380,1901.95
2385,1901.95
2390,1901.95
2395,1901.95
2400,1901.95
2405,1902.27
2410,1902.27
2415,1902.27
2420,1902.27
2425,1902.27
2430,1902.27
2435,1902.27
2440,1902.27
2445,1902.72
2450,1902.72
2455,1903.36
2460,1903.52
2465,1903.52
2470,1903.52
2475,1903.44
2480,1903.44
2485,1903.44
2490,1903.44
2495,1903.44
2500,1903.44
2505,1903.44
2510,1903.83
2515,1903.83
2520,1903.83
2525,1903.83
2530,1903.78
2535,1903.78
2540,1903.9
2545,1903.9
2550,1903.9
2555,1903.9
2560,1903.9
2565,1903.97
2570,1903.97
2575,1904.1
2580,1904.44
2585,1904.44
2590,1904.44
2595,1904.44
2600,1904.44
2605,1904.44
2610,1904.44
2615,1904.48
2620,1904.48
2625,1904.48
2630,1903.49
2635,1903.49
2640,1902.66
2645,1902.66
2650,1902.54
2655,1902.54
2660,1902.54
2665,1902.54
2670,1903.03
2675,1903.03
2680,1903.11
2685,1903.11
2690,1903.11
2695,1903.11
2700,1903.38
2705,1903.38
2710,1903.38
2715,1903.38
2720,1903.38
2725,1903.38
2730,1903.38
2735,1903.38
2740,1903.38
2745,1903.38
2750,1903.38
2755,1903.38
2760,1902.16
2765,1902.55
2770,1902.45
2775,1902.45
2780,1902.45
2785,1903.34
2790,1903.34
2795,1903.34
2800,1903.34
2805,1902.87
2810,1902.87
2815,1902.87
2820,1902.87
2825,1902.87
2830,1902.87
2835,1902.87
2840,1902.87
2845,1902.26
2850,1902.26
2855,1902.04
2860,1903.22
2865,1903.22
2870,1903.22
2875,1903.22
2880,1903.22
2885,1903.22
2890,1903.22
2895,1903.22
2900,1903.22
2905,1902.88
2910,1902.88
2915,1902.88
2920,1902.88
2925,1902.88
2930,1902.88
2935,1902.88
2940,1902.88
2945,1902.88
2950,1902.56
2955,1902.56
2960,1902.56
2965,1902.58
2970,1902.53
2975,1902.53
2980,1902.53
2985,1902.53
2990,1902.53
2995,1902.53
3000,1901.98
3005,1900.81
3010,1900.81
3015,1900.81
3020,1900.81
3025,1900.66
3030,1900.66
3035,1900.66
3040,1900.66
3045,1900.66
3050,1900.54
3055,1900.54
3060,1900.54
3065,1900.54
3070,1900.87
3075,1900.87
3080,1900.87
3085,1900.87
3090,1900.87
3095,1900.87
3100,1900.87
3105,1900.87
3110,1900.87
3115,1900.87
3120,1902.32
3125,1902.32
3130,1902.32
3135,1902.5
3140,1902.5
3145,1901.95
3150,1901.95
3155,1901.95
3160,1902.54
3165,1902.54
3170,1902.54
3175,1902.54
3180,1902.54
3185,1903.48
3190,1903.48
3195,1903.48
3200,1903.48
3205,1903.48
3210,1903.68
3215,1903.68
3220,1903.85
3225,1903.85
3230,1903.85
3235,1903.85
3240,1903.85
3245,1903.9
3250,1904.91
3255,1904.91
3260,1904.91
3265,1904.91
3270,1904.91
3275,1904.91
3280,1904.61
3285,1904.61
3290,1904.51
3295,1904.32
3300,1904.32
3305,1904.32
3310,1904.32
3315,1904.84
3320,1904.84
3325,1904.84
3330,1903.48
3335,1904.72
3340,1904.72
3345,1904.72
3350,1904.72
3355,1904.72
3360,1904.72
3365,1904.15
3370,1904.15
3375,1904.15
3380,1904.15
3385,1904.15
3390,1904.15
3395,1904.15
3400,1904.15
3405,1904.15
3410,1903.69
3415,1903.69
3420,1903.69
3425,1903.69
3430,1903.69
3435,1903.65
3440,1903.65
3445,1903.65
3450,1903.65
3455,1903.65
3460,1903.65
3465,1903.65
3470,1903.65
3475,1903.65
3480,1903.65
3485,1903.65
3490,1902.98
3495,1903.15
3500,1903.15
3505,1903.15
3510,1903.15
3515,1903.15
3520,1903.15
3525,1902.5
3530,1902.5
3535,1902.5
3540,1902.58
3545,1902.58
3550,1902.58
3555,1902.58
3560,1902.26
3565,1902.26
3570,1902.26
3575,1902.26
3580,1902.92
3585,1902.24
3590,1902.79
3595,1902.79
3600,1902.79
3605,1902.79
3610,1902.79
3615,1902.79
3620,1902.79
3625,1902.79
3630,1901.87
3635,1902.63
3640,1902.63
3645,1903.52
3650,1899
3655,1899
3660,1899
3665,1901.74
3670,1900.85
3675,1900.85
3680,1900.85
3685,1900.85
3690,1900.85
3695,1900.85
3700,1900.85
3705,1902.28
3710,1902.28
3715,1901.3
3720,1901.68
3725,1901.68
3730,1901.68
3735,1900.23
3740,1900.19
3745,1900.19
3750,1900.19
3755,1899.7
3760,1899.7
3765,1899.7
3770,1901.64
3775,1901.64
3780,1901.64
3785,1902.71
3790,1904.47
3795,1904.47
3800,1904.47
3805,1904.41
3810,1904.38
3815,1904.38
3820,1904.38
3825,1904.38
3830,1904.38
3835,1904.38
3840,1904.38
3845,1904.38
3850,1904.38
3855,1904.58
3860,1904.58
3865,1904.58
3870,1904.46
3875,1902.75
3880,1902.75
3885,1902.42
3890,1902.42
3895,1902.42
3900,1903.86
3905,1903.84
3910,1903.84
3915,1903.84
3920,1903.84
3925,1903.66
3930,1903.66
3935,1903.66
3940,1904.22
3945,1904.66
3950,1904.31
3955,1904.31
3960,1903.1
3965,1903.1
3970,1903.1
3975,1903.1
3980,1904.35
3985,1904.35
3990,1904.35
3995,1904.35
4000,1904.35
4005,1904.35
4010,1904.35
4015,1904.35
4020,1904.35
4025,1904.35
4030,1904.35
4035,1904.35
4040,1904.35
4045,1904.35
4050,1904.35
4055,1904.35
4060,1904.28
4065,1904.28
4070,1904.28
4075,1904.16
4080,1904.16
4085,1903.52
4090,1903.05
4095,1903.05
4100,1903.5
4105,1903.5
4110,1903.5
4115,1903.5
4120,1903.42
4125,1903.42
4130,1903.42
4135,1903.42
4140,1903.42
4145,1903.31
4150,1903.31
4155,1901.99
4160,1902.49
4165,1902.49
4170,1902.81
4175,1903.34
4180,1903.18
4185,1903.18
4190,1903.18
4195,1903.48
4200,1903.38
4205,1903.38
4210,1903.38
4215,1903.38
4220,1903.38
4225,1903.42
4230,1903.42
4235,1903.42
4240,1903.42
4245,1903.85
4250,1904.06
4255,1904.06
4260,1904.15
4265,1904.15
4270,1901.95
4275,1901.9
4280,1901.9
4285,1901.9
4290,1903.52
4295,1903.63
4300,1903.63
4305,1903.63
4310,1903.63
4315,1903.63
4320,1903.63
4325,1903.93
4330,1903.93
4335,1903.93
4340,1903.93
4345,1903.93
4350,1903.93
4355,1904.09
4360,1904.09
4365,1904.09
4370,1904.09
4375,1904.09
4380,1902.94
4385,1902.94
4390,1901.47
4395,1901.47
4400,1901.47
4405,1901.47
4410,1901.47
4415,1901.47
4420,1901.47
4425,1901.47
4430,1901.47
4435,1901.47
4440,1903.67
4445,1904.19
4450,1904.05
4455,1904.05
4460,1903.78
4465,1903.78
4470,1903.78
4475,1903.78
4480,1903.78
4485,1901.44
4490,1902.64
4495,1902.68
4500,1902.18
4505,1902.18
4510,1903.21
4515,1903.21
4520,1903.21
4525,1902.14
4530,1902.14
4535,1902.14
4540,1902.61
4545,1902.61
4550,1903.57
4555,1903.57
4560,1903.47
4565,1903.47
4570,1903.47
4575,1903.47
4580,1903.93
4585,1903.93
4590,1904.03
4595,1903.78
4600,1903.78
4605,1903.78
4610,1903.48
4615,1903.48
4620,1903.48
4625,1903.48
4630,1904.06
4635,1904.06
4640,1904.06
4645,1904.06
4650,1904.06
4655,1905.07
4660,1905.04
4665,1905.04
4670,1905.04
4675,1905.04
4680,1905.28
4685,1905.28
4690,1905.28
4695,1905.28
4700,1905.12
4705,1903.82
4710,1903.82
4715,1903.82
4720,1903.82
4725,1904.9
4730,1904.9
4735,1904.9
4740,1904.9
4745,1905.06
4750,1905.18
4755,1904.93
4760,1904.93
4765,1904.75
4770,1904.95
4775,1904.95
4780,1904.95
4785,1904.45
4790,1904.47
4795,1904.47
4800,1904.86
4805,1904.85
4810,1904.85
4815,1905.15
4820,1905.15
4825,1905.15
4830,1905.15
4835,1905.15
4840,1905.15
4845,1905.15
4850,1905.15
4855,1905.15
4860,1905.15
4865,1905.15
4870,1905.41
4875,1905.41
4880,1905.41
4885,1904.52
4890,1904.52
4895,1904.52
4900,1904.52
4905,1904.52
4910,1904.52
4915,1903.68
4920,1903.68
4925,1903.68
4930,1901.06
4935,1901.06
4940,1901.06
4945,1901.06
4950,1901.06
4955,1904.75
4960,1904.75
4965,1904.75
4970,1904.75
4975,1904.72
4980,1904.72
4985,1904.72
4990,1904.72
4995,1904.72
5000,1904.72
5005,1904.61
5010,1904.61
5015,1904.61
5020,1904.61
5025,1904.61
5030,1904.62
5035,1904.62
5040,1904.42
5045,1904.42
5050,1904.42
5055,1904.42
5060,1903.81
5065,1905.5
5070,1905.35
5075,1905.35
5080,1905.35
5085,1905.35
5090,1905.35
5095,1905.35
5100,1904.47
5105,1904.47
5110,1904.47
5115,1904.47
5120,1904.47
5125,1904.47
5130,1904.47
5135,1904.47
5140,1904.46
5145,1903.5
5150,1903.5
5155,1903.5
5160,1903.46
5165,1903.46
5170,1903.46
5175,1903.46
5180,1903.46
5185,1903.46
5190,1904.01
5195,1904.01
5200,1904.01
5205,1904.01
5210,1904.26
5215,1904.26
5220,1904.26
5225,1904.26
5230,1904.26
5235,1904.26
5240,1904.26
5245,1904.26
5250,1903.45
5255,1903.45
5260,1902.1
5265,1902.1
5270,1902.73
5275,1902.73
5280,1902.73
5285,1900.63
5290,1900.63
5295,1900.63
5300,1900.63
5305,1900.63
5310,1903.06
5315,1903.06
5320,1903.06
5325,1903.06
5330,1903.06
5335,1903.06
5340,1904.24
5345,1904.24
5350,1904.24
5355,1903.7
5360,1903.7
5365,1903.7
5370,1904.01
5375,1904.22
5380,1904.22
5385,1904.22
5390,1904.22
5395,1904.22
5400,1903.17
5405,1903.17
5410,1903.17
5415,1903.17
5420,1902.07
5425,1903.44
5430,1903.94
5435,1903.94
5440,1905.2
5445,1905.2
5450,1905.2
5455,1905.2
5460,1905.87
5465,1905.99
5470,1905.99
5475,1905.99
5480,1905.99
5485,1905.99
5490,1904.92
5495,1904.92
5500,1904.92
5505,1904.92
5510,1904.78
5515,1904.78
5520,1904.78
5525,1905.53
5530,1905.53
5535,1905.72
5540,1905.72
5545,1905.6
5550,1904.57
5555,1904.42
5560,1905.21
5565,1905.21
5570,1905.21
5575,1905.21
5580,1905.21
5585,1906.39
5590,1906.39
5595,1905.66
5600,1905.27
5605,1905.27
5610,1903.68
5615,1903.28
5620,1903.28
5625,1903.28
5630,1902.36
5635,1900.94
5640,1900.94
5645,1900.94
5650,1900.94
5655,1902.49
5660,1902.49
5665,1903.26
5670,1903.26
5675,1903.26
5680,1903.26
5685,1903.45
5690,1903.45
5695,1903.45
5700,1903.47
5705,1905.45
5710,1905.45
5715,1905.34
5720,1905.34
5725,1905.34
5730,1905.34
5735,1905.34
5740,1905.34
5745,1905.34
5750,1905.12
5755,1905.12
5760,1906.19
5765,1906.19
5770,1905.13
5775,1906.29
5780,1906.44
5785,1906.44
5790,1906.44
5795,1906.44
5800,1906.44
5805,1906.44
5810,1906.44
5815,1906.44
5820,1906.44
5825,1906.44
5830,1906.44
5835,1906.44
5840,1905.91
5845,1905.91
5850,1905.91
5855,1906.68
5860,1906.68
5865,1906.68
5870,1906.68
5875,1906.68
5880,1906.68
5885,1906.68
5890,1906.76
5895,1906.76
5900,1906.76
5905,1906.76
5910,1906.76
5915,1906.76
5920,1906.76
5925,1906.76
5930,1906.31
5935,1906.31
5940,1905.99
5945,1905.99
5950,1905.99
5955,1905.75
5960,1905.75
5965,1905.75
5970,1905.75
5975,1904.83
5980,1904.83
5985,1904.83
5990,1904.63
5995,1904.63
6000,1904
6005,1904
6010,1904
6015,1904
6020,1902.52
6025,1902.3
6030,1902.3
6035,1902.3
6040,1902.3
6045,1902.3
6050,1902.3
6055,1902.3
6060,1902.3
6065,1901.44
6070,1901.44
6075,1902.97
6080,1902.97
6085,1902.97
6090,1903.18
6095,1903.18
6100,1903.18
6105,1903.18
6110,1903.18
6115,1901.94
6120,1901.94
6125,1901.94
6130,1903.01
6135,1903.01
6140,1903.01
6145,1903.76
6150,1903.76
6155,1903.76
6160,1903.76
6165,1903.76
6170,1902.37
6175,1903.13
6180,1903.13
6185,1901.57
6190,1901.41
6195,1901.94
6200,1901.94
6205,1902.93
6210,1902.48
6215,1902.48
6220,1902.48
6225,1902.28
6230,1903.92
6235,1903.92
6240,1903.92
6245,1903.92
6250,1904.4
6255,1904.84
6260,1904.84
6265,1904.84
6270,1904.84
6275,1904.84
6280,1904.84
6285,1904.84
6290,1904.84
6295,1904.73
6300,1904.73
6305,1904.99
6310,1906.55
6315,1906.7
6320,1906.7
6325,1906.7
6330,1906.82
6335,1906.82
6340,1906.96
6345,1906.96
6350,1906.96
6355,1906.96
6360,1906.96
6365,1906.96
6370,1906.42
6375,1906.64
6380,1906.64
6385,1906.64
6390,1906.64
6395,1906.1
6400,1906.1
6405,1902.49
6410,1902.49
6415,1902.49
6420,1907.11
6425,1907.11
6430,1907.11
6435,1905.7
6440,1905.7
6445,1905.7
6450,1906.2
6455,1906.92
6460,1906.92
6465,1906.92
6470,1906.92
6475,1906.92
6480,1906.92
6485,1906.92
6490,1906.92
6495,1906.92
6500,1906.92
6505,1906.92
6510,1906.92
6515,1906.92
6520,1906.98
6525,1906.98
6530,1906.98
6535,1906.82
6540,1906.82
6545,1906.82
6550,1906.82
6555,1906.82
6560,1904.68
6565,1904.68
6570,1904.51
6575,1904.51
6580,1904.46
6585,1904.46
6590,1904.46
6595,1903.71
6600,1901.53
6605,1901.53
6610,1901.53
6615,1901.53
6620,1902.9
6625,1902.9
6630,1902.9
6635,1902.92
6640,1902.92
6645,1902.92
6650,1905.16
6655,1905.16
6660,1905.16
6665,1905.16
6670,1905.16
6675,1905.16
6680,1904.54
6685,1904.54
6690,1904.54
6695,1903.31
6700,1903.31
6705,1903.31
6710,1903.21
6715,1903.03
6720,1903.25
6725,1903.34
6730,1902.83
6735,1902.83
6740,1902.83
6745,1902.83
6750,1903.69
6755,1903.69
6760,1904.96
6765,1902.97
6770,1902.97
6775,1902.97
6780,1902.35
6785,1902.35
6790,1902.35
6795,1902.35
6800,1902.04
6805,1903.84
6810,1903.84
6815,1904.23
6820,1904.23
6825,1904.23
6830,1904.23
6835,1904.23
6840,1907.28
6845,1907.28
6850,1907.28
6855,1907.28
6860,1907.28
6865,1907.28
6870,1907.28
6875,1907.28
6880,1907.28
6885,1907.28
6890,1907.28
6895,1907.28
6900,1906.76
6905,1906.76
6910,1906.76
6915,1906.76
6920,1906.76
6925,1906.76
6930,1906.76
6935,1906.76
6940,1906.76
6945,1906.76
6950,1906.76
6955,1907.17
6960,1907.17
6965,1907.43
6970,1903.62
6975,1903.62
6980,1903.62
6985,1903.62
6990,1903.45
6995,1903.45
7000,1903.45
7005,1903.45
7010,1903.45
7015,1902.85
7020,1902.84
7025,1902.58
7030,1902.58
7035,1903.43
7040,1903.43
7045,1903.43
7050,1902.87
7055,1902.87
7060,1905.58
7065,1905.68
7070,1905.68
7075,1906.01
7080,1906.01
7085,1906.01
7090,1906.01
7095,1906.26
7100,1906.26
7105,1906.26
7110,1901.85
7115,1905.97
7120,1905.97
7125,1905.97
7130,1905.97
7135,1905.97
7140,1905.95
7145,1906.15
7150,1906.15
7155,1906.15
7160,1906.15
7165,1906.15
7170,1906.15
7175,1906.15
7180,1905.96
7185,1905.96
7190,1905.81
7195,1905.81
7200,1905.81
7205,1905.81
7210,1906.92
7215,1906.92
7220,1906.92
7225,1906.82
7230,1907
7235,1907
7240,1907
7245,1907
7250,1907
7255,1907
7260,1906.35
7265,1906.68
7270,1906.68
7275,1906.68
7280,1906.68
7285,1906.68
7290,1906.68
7295,1907.51
7300,1907.51
7305,1907.51
7310,1907.78
7315,1907.78
7320,1907.78
7325,1907.78
7330,1907.78
7335,1907.78
7340,1907.78
7345,1907.78
7350,1907.78
7355,1907.32
7360,1907.32
7365,1907.32
7370,1907.32
7375,1907.32
7380,1907.32
7385,1907.32
7390,1907.32
7395,1907.32
7400,1907.32
7405,1907.32
7410,1906.87
7415,1906.87
7420,1906.87
7425,1906.47
7430,1906.47
7435,1906.47
7440,1906.47
7445,1906.47
7450,1906.47
7455,1904.26
7460,1904.26
7465,1904.26
7470,1904.26
7475,1904.33
7480,1904.33
7485,1904.33
7490,1904.33
7495,1904.33
7500,1905.44
7505,1905.44
7510,1906.12
7515,1906.12
7520,1906.12
7525,1906.67
7530,1906.67
7535,1906.67
7540,1906.67
7545,1906.2
7550,1906.2
7555,1906.32
7560,1906.32
7565,1906.32
7570,1906.32
7575,1906.32
7580,1906.32
7585,1906.32
7590,1906.32
7595,1906.32
7600,1906.32
7605,1905.01
7610,1905.26
7615,1905.26
7620,1905.26
7625,1905.26
7630,1905.26
7635,1903.74
7640,1903.74
7645,1903.74
7650,1902.98
7655,1905.79
7660,1905.79
7665,1905.79
7670,1905.79
7675,1904.97
7680,1904.97
7685,1906.91
7690,1906.91
7695,1906.86
7700,1906.86
7705,1907.65
7710,1907.65
7715,1907.65
7720,1907.65
7725,1907.55
7730,1907.55
7735,1907.55
7740,1907.55
7745,1907.55
7750,1907.55
7755,1907.55
7760,1907.55
7765,1907.55
7770,1907.39
7775,1907.09
7780,1907.09
7785,1907.46
7790,1907
7795,1907
7800,1907
7805,1907
7810,1906.82
7815,1906.72
7820,1906.72
7825,1905.25
7830,1905.25
7835,1903.85
7840,1903.85
7845,1903.85
7850,1903.85
7855,1903.85
7860,1903.85
7865,1903.85
7870,1903.85
7875,1903.85
7880,1903.85
7885,1902.61
7890,1902.61
7895,1902.61
7900,1902.61
7905,1901.26
7910,1901.26
7915,1901.26
7920,1901.26
7925,1901.2
7930,1901.2
7935,1901.2
7940,1901.2
7945,1901.2
7950,1901.03
7955,1901.03
7960,1901.03
7965,1901.03
7970,1901.82
7975,1901.82
7980,1901.82
7985,1901.82
7990,1902.62
7995,1902.62
8000,1902.62
8005,1902.62
8010,1902.3
8015,1902.3
8020,1903.02
8025,1903.02
8030,1903.02
8035,1903.02
8040,1901.86
8045,1902.65
8050,1902.65
8055,1902.65
8060,1902.65
8065,1903.43
8070,1903.43
8075,1903.43
8080,1903.43
8085,1903.26
8090,1903.26
8095,1903.26
8100,1903.26
8105,1903.26
8110,1902.48
8115,1902.48
8120,1904.38
8125,1904.38
8130,1904.38
8135,1903.24
8140,1903.24
8145,1903.24
8150,1903.45
8155,1903.28
8160,1903.28
8165,1903.28
8170,1903.28
8175,1903.28
8180,1903.28
8185,1903.28
8190,1903.28
8195,1903.28
8200,1903.28
8205,1903.28
8210,1903.28
8215,1904.86
8220,1904.86
8225,1905.58
8230,1905.81
8235,1905.75
8240,1905.75
8245,1905.75
8250,1905.68
8255,1905.83
8260,1905.83
8265,1905.83
8270,1905.83
8275,1902.64
8280,1903.93
8285,1903.35
8290,1903.35
8295,1903.35
8300,1903.35
8305,1903.59
8310,1903.59
8315,1903.59
8320,1903.59
8325,1903.59
8330,1904.26
8335,1904.74
8340,1905.04
8345,1905.04
8350,1905.04
8355,1905.04
8360,1905.04
8365,1905.04
8370,1905.04
8375,1905.04
8380,1905.04
8385,1905.04
8390,1905.04
8395,1905.04
8400,1905.04
8405,1905.04
8410,1905.05
8415,1905.05
8420,1905.38
8425,1905.38
8430,1905.19
8435,1905.19
8440,1905.19
8445,1905.19
8450,1905.57
8455,1905.57
8460,1906.43
8465,1905.2
8470,1905.2
8475,1905.2
8480,1905.3
8485,1905.3
8490,1905.3
8495,1905.3
8500,1905.3
8505,1905.3
8510,1905.3
8515,1905.3
8520,1905.3
8525,1905.3
8530,1905.3
8535,1905.37
8540,1904.17
8545,1904.21
8550,1904.21
8555,1904.21
8560,1904.21
8565,1904.21
8570,1903.56
8575,1905.33
8580,1902.35
8585,1902.35
8590,1902.35
8595,1902.35
8600,1902.74
8605,1902.83
8610,1904.16
8615,1904.51
8620,1904.51
8625,1904.51
8630,1904.51
8635,1904.51
8640,1904.57
8645,1904.16
8650,1904.16
8655,1904.16
8660,1904.16
8665,1904.16
8670,1904.16
8675,1905.97
8680,1905.97
8685,1905.97
8690,1906.11
8695,1906.11
8700,1905.85
8705,1905.85
8710,1905.85
8715,1905.83
8720,1905.94
8725,1905.94
8730,1905.94
8735,1905.94
8740,1905.94
8745,1905.94
8750,1906.43
8755,1905.84
8760,1905.84
8765,1905.84
8770,1905.84
8775,1905.84
8780,1905.84
8785,1905.84
8790,1905.84
8795,1904.95
8800,1904.95
8805,1905.81
8810,1905.76
8815,1905.76
8820,1905.76
8825,1905.76
8830,1905.76
8835,1905.76
8840,1905.76
8845,1905.76
8850,1905.37
8855,1905.37
8860,1904.14
8865,1901.59
8870,1901.59
8875,1901.86
8880,1902.28
8885,1902.28
8890,1900.5
